;;;0 - 4;5 - 9;10 - 14;15 - 19;20 - 24;25 - 29;30 - 34;35 - 39;40 - 44;45 - 49;50 - 54;55 - 59;60 - 64;65 - 69;70 - 74;75 - 79;80 - 84;85+;
2003;männlich;Auge, Gehirn u. Zentrales Nervensystem (C69-C72);0,9;0,9;0,8;0,7;1,1;1,0;1,9;2,8;3,7;6,5;8,4;14,8;17,5;21,3;25,1;27,8;25,0;23,6;
2003;männlich;Schilddrüse (C73);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,3;0,8;0,9;1,2;2,0;4,3;4,8;7,1;4,7;
2003;männlich;Nebenniere (C74);0,2;0,2;0,1;0,0;0,1;0,0;0,1;0,0;0,1;0,0;0,1;0,1;0,3;0,5;0,5;0,8;1,2;0,3;
2003;männlich;Morbus Hodgkin (C81);0,0;0,0;0,0;0,0;0,1;0,2;0,3;0,1;0,3;0,4;0,4;0,5;0,7;1,5;2,2;2,0;1,5;2,9;
2003;männlich;Non-Hodgkin-Lymphome (C82-C88);0,1;0,3;0,1;0,1;0,4;0,6;0,4;0,9;1,7;2,5;4,5;7,2;13,5;18,3;29,1;40,3;59,0;60,4;
2003;männlich;Multiples Myelom (C90);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,4;1,3;2,5;3,6;7,7;13,2;21,1;30,8;34,2;41,2;
2003;männlich;Leukämien (C91-C95);0,6;0,7;1,0;1,1;0,9;0,9;1,0;1,4;2,0;2,5;4,1;7,7;12,7;24,1;37,7;58,1;74,2;96,9;
2004;weiblich;Mundhöhle und Rachen (C00-C14);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,3;0,7;1,9;3,1;5,2;5,2;4,5;4,2;4,8;8,2;13,9;
2004;weiblich;Speiseröhre (C15);0,0;0,0;0,0;0,0;0,1;0,0;0,0;0,1;0,1;1,1;2,3;3,8;4,6;5,6;5,6;8,8;11,1;16,2;
2004;weiblich;Magen (C16);0,0;0,0;0,0;0,0;0,0;0,2;0,9;1,4;2,3;4,0;6,2;8,5;12,4;17,5;29,8;46,1;68,7;124,1;
2004;weiblich;Dünndarm (C17);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,3;0,5;0,6;1,1;1,4;2,2;3,2;3,1;
2004;weiblich;Darm (C18-C20);0,0;0,0;0,0;0,0;0,1;0,6;0,8;1,4;2,2;5,9;11,6;20,5;30,3;48,2;81,3;133,5;212,2;327,3;
2004;weiblich;Anus u. Analkanal (C21);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,2;0,2;0,4;0,5;0,7;0,5;1,1;1,3;2,2;3,3;
2004;weiblich;Leber (C22);0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,7;1,2;2,8;3,8;5,0;10,4;15,4;24,6;30,5;33,3;
2004;weiblich;Gallenblase und Gallenwege (C23-C24);0,1;0,0;0,0;0,0;0,0;0,1;0,1;0,1;0,3;1,1;2,2;4,2;5,8;10,9;19,1;29,0;35,3;47,5;
2004;weiblich;Bauchspeicheldrüse (C25);0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,5;1,3;2,6;6,5;11,2;20,2;32,1;45,9;66,7;89,3;111,2;
2004;weiblich;Lunge (C33-C34);0,1;0,0;0,1;0,2;0,2;0,1;0,7;1,6;5,6;15,9;25,9;42,4;50,4;57,2;78,3;94,4;99,7;92,6;
2004;weiblich;Knochen u. Gelenkknorpel (C40-C41);0,1;0,1;0,3;0,5;0,2;0,3;0,4;0,1;0,3;0,3;0,4;0,4;0,4;0,5;1,3;1,3;2,0;3,0;
2004;weiblich;Malignes Melanom der Haut (C43);0,0;0,0;0,0;0,0;0,0;0,1;0,5;0,7;1,2;2,1;1,8;2,6;3,6;3,9;6,6;7,2;10,2;16,0;
2004;weiblich;Weichteile u. mesotheliales Gewebe (C45-C49);0,1;0,0;0,1;0,3;0,3;0,2;0,3;0,2;0,6;1,2;1,9;2,5;3,1;4,9;7,1;8,5;9,9;11,6;
2004;weiblich;Brustdrüse (C50);0,0;0,1;0,0;0,0;0,1;0,6;2,9;7,0;15,4;25,5;39,7;58,3;75,8;89,7;101,7;129,2;162,2;223,5;
2004;weiblich;Vulva (C51);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,3;0,6;0,5;1,0;2,0;3,8;5,8;8,9;13,2;
2004;weiblich;Vagina (C52);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,1;0,2;0,1;0,3;0,5;0,5;0,6;1,7;2,4;3,7;
2004;weiblich;Gebärmutterhals (C53);0,0;0,0;0,0;0,0;0,1;0,2;0,5;1,8;3,2;4,6;5,9;6,5;6,1;6,8;8,0;9,6;12,4;14,8;
2004;weiblich;Gebärmutterkörper (C54-C55);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,5;0,5;1,3;3,2;5,2;8,6;12,2;17,1;23,4;32,3;45,0;
2004;weiblich;Eierstöcke (C56);0,0;0,0;0,0;0,0;0,3;0,2;0,6;1,0;2,6;5,3;9,0;14,2;23,0;29,3;39,9;49,2;58,4;61,7;
2004;weiblich;Plazenta (C58);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2004;weiblich;Penis (C60);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2004;weiblich;Prostata (C61);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2004;weiblich;Hoden (C62);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2004;weiblich;Niere (C64);0,1;0,1;0,0;0,0;0,0;0,0;0,2;0,1;0,4;1,1;1,7;3,1;5,6;10,1;16,6;20,2;27,8;32,8;
2004;weiblich;Harnblase (C67);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,3;0,5;0,8;1,6;2,4;6,0;9,8;19,5;32,6;61,4;
2004;weiblich;Auge, Gehirn u. Zentrales Nervensystem (C69-C72);1,4;0,8;0,3;0,6;0,4;1,2;1,2;1,8;2,4;5,2;5,2;7,6;11,0;14,6;17,8;18,6;23,4;18,5;
2004;weiblich;Schilddrüse (C73);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,3;0,3;0,5;1,0;1,7;3,3;4,8;7,2;7,0;
2004;weiblich;Nebenniere (C74);0,3;0,2;0,0;0,0;0,0;0,1;0,0;0,1;0,0;0,2;0,1;0,0;0,3;0,2;0,6;0,4;0,1;0,4;
2004;weiblich;Morbus Hodgkin (C81);0,0;0,0;0,0;0,0;0,2;0,1;0,0;0,2;0,1;0,1;0,3;0,4;0,2;0,8;1,0;1,5;1,9;1,4;
2004;weiblich;Non-Hodgkin-Lymphome (C82-C88);0,2;0,2;0,1;0,3;0,2;0,3;0,3;0,7;0,5;1,4;2,9;4,9;6,8;11,0;20,0;28,5;42,3;40,6;
2004;weiblich;Multiples Myelom (C90);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,3;0,6;1,5;2,5;4,5;9,2;17,1;20,4;26,9;25,0;
2004;weiblich;Leukämien (C91-C95);0,6;0,5;0,4;1,0;0,6;0,7;1,0;0,9;1,1;2,1;3,2;5,5;8,1;13,4;20,7;32,7;45,5;59,1;
2004;männlich;Mundhöhle und Rachen (C00-C14);0,1;0,0;0,0;0,0;0,0;0,1;0,2;0,9;2,9;9,6;16,7;21,0;25,7;23,4;22,6;22,6;20,9;25,4;
2004;männlich;Speiseröhre (C15);0,0;0,0;0,0;0,0;0,1;0,1;0,2;0,6;1,6;4,7;11,3;19,1;24,0;29,0;30,3;32,4;33,3;33,7;
2004;männlich;Magen (C16);0,0;0,0;0,0;0,0;0,0;0,3;0,4;1,0;3,2;5,3;11,3;16,6;26,4;39,7;67,0;96,4;133,4;175,4;
2004;männlich;Dünndarm (C17);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,3;0,2;0,3;1,0;1,2;1,2;1,8;2,1;2,9;3,3;
2004;männlich;Darm (C18-C20);0,0;0,0;0,0;0,1;0,1;0,3;0,9;1,4;3,5;7,2;17,5;34,2;61,6;97,9;149,2;206,6;309,1;377,2;
2004;männlich;Anus u. Analkanal (C21);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,1;0,3;0,6;0,7;0,6;1,2;1,2;1,8;1,2;
2004;männlich;Leber (C22);0,0;0,1;0,1;0,1;0,1;0,2;0,2;0,5;1,0;2,9;6,6;11,7;20,3;31,6;46,9;59,3;62,9;57,7;
2004;männlich;Gallenblase und Gallenwege (C23-C24);0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,2;0,2;1,0;1,9;3,2;6,2;9,5;14,8;21,2;31,2;43,5;
2004;männlich;Bauchspeicheldrüse (C25);0,1;0,0;0,0;0,0;0,0;0,2;0,3;0,8;2,0;5,8;12,6;22,0;35,3;51,2;65,5;89,8;102,7;117,4;
2004;männlich;Lunge (C33-C34);0,1;0,0;0,0;0,2;0,0;0,2;0,8;2,5;8,9;24,7;54,7;100,6;163,8;233,2;339,5;412,5;427,4;321,5;
2004;männlich;Knochen u. Gelenkknorpel (C40-C41);0,1;0,0;0,1;0,4;0,4;0,2;0,2;0,2;0,4;0,3;0,3;1,0;1,0;1,0;2,1;2,2;1,8;3,5;
2004;männlich;Malignes Melanom der Haut (C43);0,0;0,0;0,0;0,0;0,2;0,3;0,6;0,9;1,4;2,0;2,7;4,5;6,1;8,8;10,9;15,5;18,6;18,9;
2004;männlich;Weichteile u. mesotheliales Gewebe (C45-C49);0,3;0,1;0,1;0,5;0,3;0,4;0,4;0,6;0,7;1,4;2,6;4,7;8,0;12,2;15,9;20,2;22,6;25,1;
2004;männlich;Brustdrüse (C50);0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,1;0,4;0,5;0,8;1,1;1,6;3,1;2,7;5,9;
2004;männlich;Vulva (C51);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2004;männlich;Vagina (C52);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2004;männlich;Gebärmutterhals (C53);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2004;männlich;Gebärmutterkörper (C54-C55);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2004;männlich;Eierstöcke (C56);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2004;männlich;Plazenta (C58);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2004;männlich;Penis (C60);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,1;0,3;0,5;0,9;0,9;1,0;1,8;2,9;5,3;
2004;männlich;Prostata (C61);0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;1,2;2,7;11,0;27,3;57,8;106,0;207,0;385,0;640,4;
2004;männlich;Hoden (C62);0,0;0,0;0,0;0,1;0,4;0,6;0,5;0,8;0,7;0,6;0,6;0,2;0,4;0,3;0,7;0,5;1,8;3,0;
2004;männlich;Niere (C64);0,1;0,1;0,1;0,1;0,0;0,1;0,1;0,4;1,0;3,1;4,9;8,4;15,1;25,9;32,9;41,8;51,7;58,9;
2004;männlich;Harnblase (C67);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,4;1,7;2,8;5,5;9,4;17,8;35,0;62,8;113,2;185,2;
2004;männlich;Auge, Gehirn u. Zentrales Nervensystem (C69-C72);1,0;1,2;1,0;0,7;1,0;0,9;1,8;2,7;3,9;4,7;9,2;12,0;17,7;20,6;26,1;27,7;27,2;24,8;
2004;männlich;Schilddrüse (C73);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,3;0,4;0,8;0,9;1,4;2,3;4,1;5,1;4,1;
2004;männlich;Nebenniere (C74);0,5;0,1;0,0;0,1;0,0;0,0;0,1;0,1;0,2;0,3;0,1;0,1;0,2;0,3;0,8;0,3;1,1;0,3;
2004;männlich;Morbus Hodgkin (C81);0,0;0,0;0,0;0,1;0,2;0,2;0,3;0,2;0,2;0,4;0,4;0,4;0,7;1,3;2,0;2,4;2,4;3,0;
2004;männlich;Non-Hodgkin-Lymphome (C82-C88);0,0;0,0;0,0;0,1;0,4;0,5;0,7;0,9;1,3;2,0;4,4;7,2;11,2;16,9;27,5;43,4;59,7;70,4;
2004;männlich;Multiples Myelom (C90);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,4;0,9;1,7;3,4;7,9;13,7;22,1;30,4;42,2;37,9;
2004;männlich;Leukämien (C91-C95);0,8;0,7;0,5;1,0;0,6;1,0;1,0;1,0;1,6;2,7;4,3;7,5;13,8;23,1;40,6;60,5;84,2;103,8;
2005;weiblich;Mundhöhle und Rachen (C00-C14);0,0;0,0;0,0;0,0;0,1;0,0;0,1;0,2;0,5;1,8;3,6;5,1;6,3;5,1;5,9;5,4;8,5;15,1;
2005;weiblich;Speiseröhre (C15);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,6;2,2;3,5;5,5;4,9;6,7;9,1;12,4;18,3;
2005;weiblich;Magen (C16);0,0;0,1;0,0;0,0;0,0;0,4;0,6;1,2;2,2;3,5;5,9;7,6;12,6;19,0;27,3;45,3;67,0;115,8;
2005;weiblich;Dünndarm (C17);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,3;0,5;0,5;1,0;1,1;1,0;1,6;1,9;4,3;
2005;weiblich;Darm (C18-C20);0,1;0,0;0,0;0,0;0,1;0,3;0,6;1,3;2,8;5,1;10,1;19,1;30,5;48,6;75,2;124,7;196,8;340,2;
2005;weiblich;Anus u. Analkanal (C21);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,1;0,1;0,2;0,3;0,6;0,7;0,7;1,5;2,5;4,8;
2005;weiblich;Leber (C22);0,0;0,0;0,0;0,1;0,0;0,0;0,1;0,2;0,6;1,7;2,1;3,7;5,3;9,7;15,9;23,6;29,4;36,4;
2005;weiblich;Gallenblase und Gallenwege (C23-C24);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,5;0,8;2,1;3,6;6,2;10,4;16,9;24,5;34,0;42,2;
2005;weiblich;Bauchspeicheldrüse (C25);0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,5;1,4;3,3;6,6;12,4;21,9;31,9;48,9;72,4;92,9;113,9;
2005;weiblich;Lunge (C33-C34);0,0;0,0;0,0;0,1;0,1;0,2;0,3;1,8;7,2;16,2;28,9;45,0;52,3;59,9;78,5;99,7;106,3;95,8;
2005;weiblich;Knochen u. Gelenkknorpel (C40-C41);0,0;0,1;0,2;0,2;0,1;0,4;0,1;0,3;0,2;0,1;0,2;0,1;0,5;0,8;0,8;1,2;1,8;2,4;
2005;weiblich;Malignes Melanom der Haut (C43);0,0;0,0;0,0;0,0;0,1;0,3;0,6;0,7;1,1;1,6;2,5;2,7;3,7;4,0;5,5;8,4;11,1;16,9;
2005;weiblich;Weichteile u. mesotheliales Gewebe (C45-C49);0,1;0,2;0,2;0,2;0,3;0,3;0,4;0,3;0,8;1,4;1,7;2,5;3,6;4,7;7,7;8,5;10,6;12,0;
2005;weiblich;Brustdrüse (C50);0,0;0,0;0,0;0,0;0,1;0,5;2,5;7,0;14,5;25,3;38,5;57,1;77,1;84,0;101,4;122,5;157,0;232,2;
2005;weiblich;Vulva (C51);0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,3;0,5;0,8;1,1;1,8;3,9;4,8;8,8;17,7;
2005;weiblich;Vagina (C52);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,3;0,2;0,7;1,3;1,5;1,9;4,8;
2005;weiblich;Gebärmutterhals (C53);0,0;0,0;0,0;0,0;0,0;0,3;0,8;1,9;3,3;4,7;5,6;5,0;5,6;6,5;8,7;9,1;12,7;13,8;
2005;weiblich;Gebärmutterkörper (C54-C55);0,0;0,0;0,0;0,0;0,1;0,0;0,1;0,4;0,6;1,6;2,4;4,0;7,7;12,5;15,8;21,1;30,2;45,9;
2005;weiblich;Eierstöcke (C56);0,0;0,0;0,0;0,0;0,1;0,3;0,4;0,9;2,2;6,3;9,0;14,5;23,4;30,0;39,5;48,2;60,2;60,5;
2005;weiblich;Plazenta (C58);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2005;weiblich;Penis (C60);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2005;weiblich;Prostata (C61);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2005;weiblich;Hoden (C62);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2005;weiblich;Niere (C64);0,1;0,1;0,0;0,0;0,0;0,0;0,1;0,1;0,3;1,0;2,0;3,3;5,9;9,9;15,5;20,7;28,1;33,7;
2005;weiblich;Harnblase (C67);0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,3;0,5;0,5;0,8;1,4;3,1;5,3;10,5;19,0;30,9;58,5;
2005;weiblich;Auge, Gehirn u. Zentrales Nervensystem (C69-C72);0,7;1,1;1,1;0,5;0,5;1,1;1,0;1,7;2,5;3,4;4,7;8,6;12,0;14,1;17,8;22,7;25,7;16,9;
2005;weiblich;Schilddrüse (C73);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,2;0,4;0,9;1,4;1,3;3,5;4,6;7,4;9,7;
2005;weiblich;Nebenniere (C74);0,3;0,1;0,0;0,0;0,0;0,1;0,1;0,0;0,1;0,1;0,0;0,1;0,3;0,1;0,2;0,4;0,0;0,2;
2005;weiblich;Morbus Hodgkin (C81);0,0;0,1;0,0;0,1;0,1;0,2;0,2;0,2;0,2;0,2;0,3;0,2;0,5;0,4;0,9;1,6;2,2;2,4;
2005;weiblich;Non-Hodgkin-Lymphome (C82-C88);0,1;0,1;0,0;0,2;0,0;0,1;0,3;0,4;0,9;1,2;2,0;4,1;7,0;11,2;19,5;27,8;37,2;41,4;
2005;weiblich;Multiples Myelom (C90);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,4;0,7;1,5;2,6;5,9;8,9;15,1;20,9;23,9;23,9;
2005;weiblich;Leukämien (C91-C95);0,7;0,4;0,5;0,4;0,7;0,6;0,8;1,1;1,4;2,0;3,2;5,5;8,5;13,0;21,8;32,9;44,9;64,6;
2005;männlich;Mundhöhle und Rachen (C00-C14);0,0;0,0;0,0;0,0;0,1;0,0;0,3;1,1;3,5;9,5;18,6;24,1;25,9;27,3;22,7;20,1;19,3;21,8;
2005;männlich;Speiseröhre (C15);0,0;0,0;0,0;0,0;0,1;0,1;0,2;0,5;1,7;5,5;11,3;18,5;24,3;28,6;32,6;32,4;37,9;42,8;
2005;männlich;Magen (C16);0,1;0,0;0,0;0,0;0,1;0,4;0,6;1,3;2,8;5,0;10,7;16,9;24,9;37,7;61,4;92,3;129,1;178,3;
2005;männlich;Dünndarm (C17);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,3;0,1;0,5;0,8;1,1;2,1;3,1;2,1;3,0;
2005;männlich;Darm (C18-C20);0,1;0,0;0,0;0,0;0,1;0,3;0,8;1,3;3,6;6,7;16,2;31,3;57,5;92,5;144,5;213,0;278,9;393,7;
2005;männlich;Anus u. Analkanal (C21);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,4;0,3;0,5;0,6;0,8;1,0;1,0;2,1;3,6;
2005;männlich;Leber (C22);0,2;0,1;0,0;0,1;0,0;0,1;0,3;0,5;0,9;3,0;5,9;11,8;19,1;32,0;44,4;54,6;68,8;52,2;
2005;männlich;Gallenblase und Gallenwege (C23-C24);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,5;1,0;1,7;3,0;5,3;8,3;13,9;21,0;29,4;37,3;
2005;männlich;Bauchspeicheldrüse (C25);0,0;0,0;0,0;0,0;0,0;0,1;0,3;0,7;2,4;5,8;11,4;21,0;34,2;49,7;67,6;90,6;110,5;110,2;
2005;männlich;Lunge (C33-C34);0,1;0,0;0,0;0,2;0,2;0,1;0,6;1,9;8,4;25,3;51,3;97,6;161,1;227,3;321,3;412,7;445,3;321,9;
2005;männlich;Knochen u. Gelenkknorpel (C40-C41);0,0;0,1;0,2;0,5;0,7;0,4;0,3;0,2;0,2;0,2;0,7;0,5;0,9;1,4;1,4;2,0;2,9;3,6;
2005;männlich;Malignes Melanom der Haut (C43);0,0;0,0;0,0;0,1;0,2;0,5;0,3;0,8;1,4;1,9;2,8;4,2;6,2;7,5;11,0;14,3;17,2;23,7;
2005;männlich;Weichteile u. mesotheliales Gewebe (C45-C49);0,2;0,1;0,0;0,1;0,3;0,5;0,1;0,7;0,8;1,1;2,4;4,4;7,8;12,0;16,6;21,9;24,5;19,0;
2005;männlich;Brustdrüse (C50);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,1;0,4;0,5;1,2;1,7;2,0;3,1;6,0;7,5;
2005;männlich;Vulva (C51);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2005;männlich;Vagina (C52);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2005;männlich;Gebärmutterhals (C53);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2005;männlich;Gebärmutterkörper (C54-C55);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2005;männlich;Eierstöcke (C56);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2005;männlich;Plazenta (C58);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2005;männlich;Penis (C60);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,3;0,5;0,7;1,0;0,8;1,7;2,1;2,5;
2005;männlich;Prostata (C61);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,8;3,9;10,6;26,6;52,1;103,4;203,0;362,8;637,2;
2005;männlich;Hoden (C62);0,0;0,0;0,0;0,1;0,2;0,6;0,7;0,7;0,8;0,5;0,6;0,4;0,3;0,4;0,5;0,6;2,1;1,7;
2005;männlich;Niere (C64);0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,3;1,1;2,3;5,7;8,7;15,4;21,1;33,9;45,7;51,2;53,6;
2005;männlich;Harnblase (C67);0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,4;1,2;2,8;4,5;9,2;17,3;32,0;62,8;109,9;189,1;
2005;männlich;Auge, Gehirn u. Zentrales Nervensystem (C69-C72);1,0;1,6;1,2;0,6;0,8;1,0;2,3;2,7;3,9;6,0;9,1;13,0;15,8;21,0;23,7;27,2;31,1;24,0;
2005;männlich;Schilddrüse (C73);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,1;0,0;0,6;0,6;1,7;1,6;3,0;3,9;4,8;8,0;
2005;männlich;Nebenniere (C74);0,2;0,2;0,1;0,0;0,0;0,0;0,1;0,1;0,1;0,1;0,2;0,2;0,3;0,5;0,2;0,4;0,5;0,8;
2005;männlich;Morbus Hodgkin (C81);0,0;0,0;0,0;0,0;0,2;0,2;0,1;0,1;0,1;0,3;0,6;0,6;0,9;1,0;1,9;2,2;4,4;1,9;
2005;männlich;Non-Hodgkin-Lymphome (C82-C88);0,2;0,1;0,1;0,2;0,1;0,3;0,4;0,7;1,5;2,2;3,6;6,4;10,5;16,7;27,8;48,2;62,4;56,9;
2005;männlich;Multiples Myelom (C90);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,5;0,8;2,1;3,8;8,2;11,5;19,2;28,9;42,5;37,8;
2005;männlich;Leukämien (C91-C95);0,6;0,7;0,6;1,2;0,9;1,0;1,2;1,1;1,6;2,5;4,2;6,1;14,6;23,2;38,0;56,3;80,6;104,1;
2006;weiblich;Mundhöhle und Rachen (C00-C14);0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,1;0,7;1,9;2,8;4,8;6,0;4,9;4,9;7,3;9,0;14,7;
2006;weiblich;Speiseröhre (C15);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,4;0,9;1,9;3,4;4,7;5,0;6,6;8,0;12,3;14,8;
2006;weiblich;Magen (C16);0,0;0,0;0,0;0,0;0,2;0,3;0,6;1,4;1,9;3,3;5,1;8,1;12,1;15,8;27,6;40,5;69,8;108,4;
2006;weiblich;Dünndarm (C17);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,2;0,3;0,4;0,4;0,6;1,0;2,4;1,8;2,4;
2006;weiblich;Darm (C18-C20);0,0;0,0;0,0;0,0;0,1;0,2;0,6;1,3;2,5;5,2;10,2;19,8;30,2;45,0;72,0;123,9;188,0;309,0;
2006;weiblich;Anus u. Analkanal (C21);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,3;0,3;0,6;0,7;0,7;0,8;1,0;2,8;4,8;
2006;weiblich;Leber (C22);0,2;0,0;0,0;0,0;0,1;0,0;0,1;0,3;0,4;1,4;2,8;4,4;6,4;9,4;17,0;22,5;32,5;36,3;
2006;weiblich;Gallenblase und Gallenwege (C23-C24);0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,1;0,5;0,6;2,3;3,2;5,2;9,3;15,0;24,2;30,7;44,5;
2006;weiblich;Bauchspeicheldrüse (C25);0,0;0,1;0,0;0,0;0,0;0,1;0,1;0,5;1,1;3,4;6,9;13,0;22,5;30,7;49,1;73,4;94,6;117,1;
2006;weiblich;Lunge (C33-C34);0,0;0,0;0,0;0,0;0,0;0,2;0,5;1,8;5,6;15,2;28,6;44,5;59,6;61,5;76,8;100,8;100,8;99,1;
2006;weiblich;Knochen u. Gelenkknorpel (C40-C41);0,1;0,1;0,4;0,3;0,1;0,4;0,1;0,3;0,2;0,2;0,2;0,4;0,6;0,6;1,0;1,4;2,6;2,1;
2006;weiblich;Malignes Melanom der Haut (C43);0,0;0,0;0,0;0,1;0,1;0,2;0,4;0,8;1,1;1,8;1,9;3,0;2,8;4,3;5,1;7,0;10,1;15,6;
2006;weiblich;Weichteile u. mesotheliales Gewebe (C45-C49);0,2;0,1;0,2;0,4;0,2;0,5;0,3;0,4;0,8;1,2;1,0;2,3;4,0;4,0;6,7;9,3;11,4;12,2;
2006;weiblich;Brustdrüse (C50);0,0;0,0;0,0;0,0;0,0;0,5;2,6;7,3;13,1;22,6;40,5;53,8;71,7;84,9;100,3;120,4;159,7;221,9;
2006;weiblich;Vulva (C51);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,3;0,5;0,6;1,5;2,7;4,2;7,0;10,0;15,0;
2006;weiblich;Vagina (C52);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,1;0,3;0,4;0,6;1,2;1,2;2,6;3,1;
2006;weiblich;Gebärmutterhals (C53);0,0;0,0;0,0;0,0;0,0;0,1;1,0;1,8;2,9;4,4;4,6;5,1;5,4;4,9;7,7;8,8;11,7;13,0;
2006;weiblich;Gebärmutterkörper (C54-C55);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,5;1,2;2,7;5,2;6,3;12,8;15,5;19,7;30,2;41,2;
2006;weiblich;Eierstöcke (C56);0,0;0,0;0,1;0,2;0,1;0,2;0,5;0,9;2,7;5,4;8,8;13,2;22,9;31,4;40,3;48,8;60,9;58,6;
2006;weiblich;Plazenta (C58);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
