;;;0 - 4;5 - 9;10 - 14;15 - 19;20 - 24;25 - 29;30 - 34;35 - 39;40 - 44;45 - 49;50 - 54;55 - 59;60 - 64;65 - 69;70 - 74;75 - 79;80 - 84;85+;
2003;männlich;Auge, Gehirn u. Zentrales Nervensystem (C69-C72);4,8;2,6;2,0;2,2;2,6;3,3;4,2;5,0;6,5;8,8;11,9;16,7;20,7;25,2;29,0;30,9;29,3;22,1;
2003;männlich;Schilddrüse (C73);0,1;0,0;0,1;0,6;1,1;1,7;2,3;2,6;3,9;4,1;5,4;6,1;7,5;6,9;7,7;7,0;6,1;4,4;
2003;männlich;Nebenniere (C74);1,4;0,1;0,0;0,0;0,1;0,1;0,2;0,2;0,3;0,4;0,4;0,6;0,8;1,1;0,9;1,4;2,0;0,6;
2003;männlich;Morbus Hodgkin (C81);0,2;0,7;1,6;2,9;3,5;3,4;3,1;2,8;2,5;2,4;2,3;2,5;2,6;3,2;3,5;3,7;3,6;3,2;
2003;männlich;Non-Hodgkin-Lymphome (C82-C88);0,9;2,0;1,8;2,2;2,5;3,3;4,1;5,6;7,9;11,0;16,8;23,7;33,6;44,5;68,9;85,2;89,3;91,0;
2003;männlich;Multiples Myelom (C90);0,0;0,0;0,0;0,0;0,1;0,0;0,3;0,7;1,6;3,3;5,4;9,3;15,2;23,7;31,2;41,1;44,8;50,7;
2003;männlich;Leukämien (C91-C95);7,9;4,9;3,8;3,6;2,8;2,7;3,2;4,1;5,7;8,4;13,0;20,1;30,2;49,5;62,6;75,0;95,9;116,7;
2004;weiblich;Mundhöhle und Rachen (C00-C14);0,2;0,1;0,0;0,3;0,5;0,6;1,1;1,9;3,2;7,3;12,5;17,3;19,5;19,9;17,4;15,8;19,0;23,7;
2004;weiblich;Speiseröhre (C15);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,3;0,5;1,3;2,8;4,8;6,7;6,4;8,7;9,9;11,3;13,9;
2004;weiblich;Magen (C16);0,0;0,0;0,0;0,1;0,2;0,6;1,8;2,7;4,4;7,1;11,2;15,8;22,7;32,0;50,1;68,9;103,1;126,7;
2004;weiblich;Dünndarm (C17);0,0;0,0;0,0;0,0;0,0;0,1;0,3;0,4;0,8;1,1;1,8;2,7;3,4;4,3;4,8;5,8;6,3;5,5;
2004;weiblich;Darm (C18-C20);0,0;0,0;0,0;1,5;1,9;2,4;4,5;7,6;13,3;24,1;44,3;72,6;110,3;155,1;215,8;312,0;378,2;455,0;
2004;weiblich;Anus u. Analkanal (C21);0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,6;1,2;2,1;3,1;3,7;3,9;4,0;4,4;4,6;5,7;8,1;
2004;weiblich;Leber (C22);0,3;0,1;0,0;0,1;0,1;0,2;0,3;0,6;0,9;1,6;3,1;3,6;7,1;12,3;14,4;22,2;25,5;26,5;
2004;weiblich;Gallenblase und Gallenwege (C23-C24);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,4;0,6;1,6;3,2;6,4;9,2;14,7;24,2;34,7;42,8;55,3;
2004;weiblich;Bauchspeicheldrüse (C25);0,0;0,0;0,0;0,1;0,1;0,2;0,6;1,1;2,2;4,6;8,9;15,6;25,4;37,8;51,9;76,7;86,0;109,0;
2004;weiblich;Lunge (C33-C34);0,0;0,0;0,0;0,1;0,3;0,5;1,1;2,9;8,5;22,5;45,2;56,1;71,6;81,9;98,8;120,2;102,8;85,1;
2004;weiblich;Knochen u. Gelenkknorpel (C40-C41);0,0;0,6;1,0;1,2;0,8;0,8;0,6;0,7;0,7;0,7;0,9;1,1;1,1;1,1;1,5;1,6;2,0;2,4;
2004;weiblich;Malignes Melanom der Haut (C43);0,0;0,1;0,0;1,8;7,8;12,4;14,9;17,6;21,4;24,5;23,2;25,3;29,0;29,7;30,0;34,8;36,4;36,4;
2004;weiblich;Weichteile u. mesotheliales Gewebe (C45-C49);2,3;0,8;0,7;1,2;1,0;1,2;1,4;1,9;2,5;3,3;4,7;5,6;7,7;11,2;13,5;15,1;15,9;15,7;
2004;weiblich;Brustdrüse (C50);0,0;0,0;0,0;0,1;1,6;9,4;26,9;58,2;104,0;174,1;203,6;260,7;308,7;310,7;316,2;317,8;355,3;376,9;
2004;weiblich;Vulva (C51);0,0;0,0;0,0;0,0;0,3;0,7;1,1;1,7;2,6;3,8;4,6;5,1;6,6;10,0;13,9;17,5;21,1;29,5;
2004;weiblich;Vagina (C52);0,1;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,3;0,6;0,9;1,2;1,7;2,1;2,7;3,4;4,3;4,9;
2004;weiblich;Gebärmutterhals (C53);0,0;0,0;0,0;0,1;1,3;6,4;13,6;18,5;20,4;15,9;17,8;17,9;15,2;15,6;16,3;17,4;24,5;22,9;
2004;weiblich;Gebärmutterkörper (C54-C55);0,0;0,0;0,0;0,1;0,2;0,6;1,6;3,6;6,7;14,4;29,8;48,4;64,0;83,9;79,2;87,8;88,6;70,6;
2004;weiblich;Eierstöcke (C56);0,1;0,2;0,8;1,3;1,6;2,4;3,4;4,9;9,6;16,6;24,7;33,1;40,4;43,7;59,3;68,4;66,5;58,9;
2004;weiblich;Plazenta (C58);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,1;0,1;0,1;0,1;
2004;weiblich;Penis (C60);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2004;weiblich;Prostata (C61);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2004;weiblich;Hoden (C62);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2004;weiblich;Niere (C64);2,3;0,5;0,2;0,2;0,2;0,6;1,0;1,8;3,3;5,9;9,8;15,9;22,6;34,3;37,0;49,1;48,6;36,8;
2004;weiblich;Harnblase (C67);0,1;0,1;0,0;0,0;0,1;0,2;0,4;0,7;1,3;2,6;5,2;8,6;13,2;21,6;30,7;45,0;62,3;75,4;
2004;weiblich;Auge, Gehirn u. Zentrales Nervensystem (C69-C72);3,3;1,9;1,8;1,6;1,9;2,7;3,2;3,8;4,8;6,1;7,7;10,6;14,2;17,8;20,7;21,4;23,4;16,9;
2004;weiblich;Schilddrüse (C73);0,0;0,1;0,3;2,3;4,4;6,6;9,1;9,5;10,4;12,1;13,1;13,3;12,9;12,4;10,9;10,1;8,9;7,0;
2004;weiblich;Nebenniere (C74);1,4;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,2;0,3;0,4;0,6;0,7;0,8;0,8;0,8;
2004;weiblich;Morbus Hodgkin (C81);0,0;0,3;1,9;3,2;3,8;3,4;2,5;2,2;1,6;1,3;1,3;1,4;1,7;1,9;2,3;2,6;2,6;1,8;
2004;weiblich;Non-Hodgkin-Lymphome (C82-C88);0,4;0,7;0,6;1,2;1,9;2,3;2,8;3,9;5,6;7,8;13,2;17,6;26,4;35,1;49,0;49,2;61,3;58,1;
2004;weiblich;Multiples Myelom (C90);0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,6;1,2;2,4;3,8;6,9;10,7;15,9;23,1;31,3;31,1;25,3;
2004;weiblich;Leukämien (C91-C95);7,0;4,2;2,6;2,3;1,9;2,1;2,7;3,4;4,5;6,3;8,9;13,1;21,3;23,5;34,8;46,8;60,0;63,5;
2004;männlich;Mundhöhle und Rachen (C00-C14);0,1;0,0;0,2;0,3;0,5;0,9;1,5;3,5;10,2;27,0;41,9;59,7;65,9;59,0;53,4;45,9;41,7;41,4;
2004;männlich;Speiseröhre (C15);0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,7;2,6;6,9;15,2;24,9;32,9;38,8;39,3;38,8;32,8;33,4;
2004;männlich;Magen (C16);0,0;0,0;0,0;0,1;0,2;0,6;1,4;2,7;5,8;10,6;18,3;32,1;50,7;64,2;100,8;134,6;177,6;206,2;
2004;männlich;Dünndarm (C17);0,0;0,0;0,0;0,0;0,1;0,1;0,3;0,4;0,9;1,3;2,1;3,1;4,2;5,1;6,4;7,3;8,3;7,7;
2004;männlich;Darm (C18-C20);0,0;0,0;0,0;0,7;1,3;2,2;4,3;8,0;14,3;30,0;58,5;111,3;196,5;274,5;376,5;483,4;581,3;573,3;
2004;männlich;Anus u. Analkanal (C21);0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,5;0,8;1,4;1,8;2,4;2,7;3,1;3,4;3,8;4,8;4,7;
2004;männlich;Leber (C22);0,6;0,0;0,0;0,1;0,1;0,2;0,5;0,8;1,4;3,4;10,2;15,9;27,3;38,6;56,0;56,0;71,6;51,8;
2004;männlich;Gallenblase und Gallenwege (C23-C24);0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,4;0,8;1,7;3,2;5,5;9,0;15,0;24,5;31,2;38,4;45,6;
2004;männlich;Bauchspeicheldrüse (C25);0,0;0,0;0,0;0,0;0,1;0,2;0,5;1,1;2,9;6,9;13,8;23,5;38,9;55,6;70,7;88,8;96,3;107,4;
2004;männlich;Lunge (C33-C34);0,0;0,0;0,0;0,3;0,5;0,9;1,5;4,1;11,5;38,9;71,9;134,9;225,0;293,6;413,0;443,0;426,6;319,5;
2004;männlich;Knochen u. Gelenkknorpel (C40-C41);0,2;0,4;1,3;1,8;1,1;0,8;0,6;0,9;0,7;0,8;1,0;1,4;1,6;1,7;2,1;2,5;2,5;3,0;
2004;männlich;Malignes Melanom der Haut (C43);0,0;0,0;0,0;1,1;2,7;5,3;7,3;10,1;13,0;18,4;21,1;27,1;43,7;45,0;55,9;59,1;67,6;76,6;
2004;männlich;Weichteile u. mesotheliales Gewebe (C45-C49);3,3;0,3;0,8;1,2;1,4;1,4;2,0;2,6;3,2;4,1;5,5;9,1;16,5;21,5;29,8;37,9;42,7;42,0;
2004;männlich;Brustdrüse (C50);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,3;0,6;0,9;1,5;2,7;3,7;5,0;7,0;7,3;8,9;
2004;männlich;Vulva (C51);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2004;männlich;Vagina (C52);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2004;männlich;Gebärmutterhals (C53);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2004;männlich;Gebärmutterkörper (C54-C55);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2004;männlich;Eierstöcke (C56);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2004;männlich;Plazenta (C58);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2004;männlich;Penis (C60);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,3;0,6;1,1;1,9;2,8;4,2;5,4;6,7;8,1;10,7;13,0;
2004;männlich;Prostata (C61);0,1;0,0;0,0;0,0;0,0;0,0;0,1;0,3;2,7;17,8;64,0;178,4;394,6;610,8;730,0;792,1;841,2;881,2;
2004;männlich;Hoden (C62);0,3;0,1;0,1;4,5;13,7;22,0;25,4;24,1;19,1;13,4;7,6;5,8;3,7;2,6;2,3;2,0;2,1;3,8;
2004;männlich;Niere (C64);2,1;0,6;0,0;0,2;0,2;0,6;1,5;4,0;7,4;16,7;23,7;36,1;52,0;69,8;83,9;97,5;72,3;72,8;
2004;männlich;Harnblase (C67);0,1;0,0;0,0;0,1;0,1;0,2;0,5;1,3;3,1;7,5;16,6;32,9;49,8;90,9;142,4;191,4;241,0;315,3;
2004;männlich;Auge, Gehirn u. Zentrales Nervensystem (C69-C72);5,1;2,7;2,1;2,1;2,5;3,2;4,0;4,8;6,4;8,1;11,8;15,3;20,2;24,1;29,0;30,6;29,9;25,4;
2004;männlich;Schilddrüse (C73);0,0;0,0;0,1;0,7;1,2;1,8;2,4;2,5;4,1;5,0;5,4;6,3;6,0;6,7;6,9;7,1;5,6;4,4;
2004;männlich;Nebenniere (C74);1,4;0,1;0,0;0,0;0,1;0,0;0,1;0,2;0,2;0,4;0,3;0,4;0,5;0,8;0,8;0,8;1,6;0,3;
2004;männlich;Morbus Hodgkin (C81);0,1;0,9;2,0;3,4;4,1;4,0;3,6;3,3;2,9;2,7;2,7;2,9;3,0;3,6;4,0;4,5;4,6;3,8;
2004;männlich;Non-Hodgkin-Lymphome (C82-C88);0,9;2,0;1,6;2,1;2,5;3,2;4,0;5,6;8,0;11,1;17,7;23,8;35,4;47,4;68,6;77,7;99,8;101,2;
2004;männlich;Multiples Myelom (C90);0,0;0,0;0,0;0,0;0,1;0,1;0,3;0,8;1,8;3,6;5,9;10,2;16,7;26,2;34,5;44,8;54,3;46,7;
2004;männlich;Leukämien (C91-C95);9,3;4,1;3,4;3,3;2,6;2,5;3,1;3,9;5,2;7,9;12,2;18,8;28,6;41,6;62,0;79,4;97,3;105,9;
2005;weiblich;Mundhöhle und Rachen (C00-C14);0,1;0,1;0,1;0,3;0,4;0,5;1,1;1,7;2,9;7,0;11,9;15,9;18,6;19,1;17,1;15,6;17,7;20,2;
2005;weiblich;Speiseröhre (C15);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,3;0,5;1,4;3,0;4,9;7,5;8,3;6,2;10,6;12,7;15,8;
2005;weiblich;Magen (C16);0,0;0,0;0,0;0,1;0,2;0,6;1,7;2,6;4,2;6,9;10,8;15,1;22,1;31,7;48,8;66,4;96,7;124,5;
2005;weiblich;Dünndarm (C17);0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,4;0,7;1,0;1,6;2,3;3,0;3,7;4,0;4,7;4,8;5,3;
2005;weiblich;Darm (C18-C20);0,0;0,0;0,0;1,5;1,9;2,4;4,5;7,6;13,3;23,9;43,9;71,7;112,8;154,3;212,4;287,0;397,3;461,5;
2005;weiblich;Anus u. Analkanal (C21);0,0;0,0;0,0;0,0;0,0;0,1;0,3;0,6;1,3;2,4;3,5;4,1;4,4;4,6;4,9;5,3;6,5;8,1;
2005;weiblich;Leber (C22);0,5;0,1;0,0;0,1;0,1;0,2;0,3;0,7;1,0;1,8;3,2;4,1;7,8;10,9;16,0;22,0;25,6;33,2;
2005;weiblich;Gallenblase und Gallenwege (C23-C24);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,3;0,6;1,6;3,2;6,8;10,1;14,5;23,7;33,3;42,6;50,2;
2005;weiblich;Bauchspeicheldrüse (C25);0,0;0,0;0,0;0,1;0,1;0,2;0,6;1,1;2,2;4,6;8,9;15,8;25,8;37,3;53,4;74,3;87,9;110,3;
2005;weiblich;Lunge (C33-C34);0,0;0,0;0,0;0,2;0,3;0,5;1,1;2,9;8,7;25,9;38,8;63,6;77,2;88,3;87,4;114,0;106,3;87,7;
2005;weiblich;Knochen u. Gelenkknorpel (C40-C41);0,2;0,3;1,1;1,3;0,8;0,9;0,6;0,7;0,7;0,7;0,9;1,0;1,2;1,1;1,4;1,6;1,9;2,1;
2005;weiblich;Malignes Melanom der Haut (C43);0,0;0,0;0,0;1,8;7,8;12,7;15,4;18,1;21,4;25,0;20,4;26,1;29,9;32,6;27,3;39,7;43,2;38,4;
2005;weiblich;Weichteile u. mesotheliales Gewebe (C45-C49);2,8;0,8;0,8;1,2;1,0;1,2;1,5;1,9;2,5;3,4;4,7;5,7;8,0;11,2;12,6;15,1;16,2;15,8;
2005;weiblich;Brustdrüse (C50);0,0;0,0;0,0;0,1;1,6;9,7;27,5;59,1;109,8;166,1;205,8;245,0;318,5;313,9;322,7;346,0;351,1;402,0;
2005;weiblich;Vulva (C51);0,1;0,0;0,0;0,0;0,3;0,7;1,1;1,8;2,8;4,1;5,0;4,5;7,3;9,5;14,7;21,5;22,9;30,1;
2005;weiblich;Vagina (C52);0,1;0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,4;0,6;0,9;1,3;1,8;2,3;3,0;3,5;4,3;5,7;
2005;weiblich;Gebärmutterhals (C53);0,0;0,0;0,0;0,1;1,2;5,8;12,4;16,8;18,5;17,7;16,0;15,5;14,2;13,6;13,8;13,0;15,1;17,7;
2005;weiblich;Gebärmutterkörper (C54-C55);0,0;0,0;0,0;0,1;0,2;0,5;1,6;3,5;6,6;14,2;29,5;47,6;63,1;78,0;81,5;80,2;83,3;72,0;
2005;weiblich;Eierstöcke (C56);0,1;0,2;0,5;1,2;1,5;2,3;3,3;4,7;9,3;16,3;27,8;26,9;44,0;48,1;48,8;58,1;59,6;70,5;
2005;weiblich;Plazenta (C58);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,1;0,1;0,1;0,1;
2005;weiblich;Penis (C60);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2005;weiblich;Prostata (C61);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2005;weiblich;Hoden (C62);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2005;weiblich;Niere (C64);1,5;0,6;0,1;0,2;0,2;0,6;1,0;1,8;3,3;5,8;9,9;15,9;22,9;31,4;40,7;47,5;44,5;34,1;
2005;weiblich;Harnblase (C67);0,0;0,0;0,0;0,0;0,1;0,2;0,4;0,7;1,3;2,6;5,2;8,5;13,4;21,3;31,1;47,3;53,5;77,5;
2005;weiblich;Auge, Gehirn u. Zentrales Nervensystem (C69-C72);3,3;2,2;1,9;1,5;1,8;2,6;3,0;3,7;4,6;5,6;7,5;10,4;13,8;17,2;16,5;22,9;24,3;18,4;
2005;weiblich;Schilddrüse (C73);0,0;0,1;0,3;2,4;4,5;6,9;9,5;11,7;10,0;12,3;13,7;14,2;13,8;12,7;11,4;10,4;9,5;8,6;
2005;weiblich;Nebenniere (C74);1,2;0,2;0,1;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,2;0,3;0,4;0,6;0,7;0,8;0,8;0,7;
2005;weiblich;Morbus Hodgkin (C81);0,0;0,3;1,2;3,9;4,5;4,0;3,0;2,7;1,9;1,5;1,6;1,7;2,0;2,2;2,8;3,1;3,2;2,4;
2005;weiblich;Non-Hodgkin-Lymphome (C82-C88);0,3;0,6;0,5;1,3;2,1;2,5;3,1;4,2;6,1;8,5;14,1;19,9;28,3;37,5;51,4;60,4;66,0;66,6;
2005;weiblich;Multiples Myelom (C90);0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,6;1,3;2,6;4,0;7,4;11,8;16,8;23,6;29,6;31,4;22,5;
2005;weiblich;Leukämien (C91-C95);9,4;3,6;2,7;2,4;2,0;2,2;2,7;3,5;4,7;6,4;9,1;13,4;19,6;26,0;36,2;48,7;56,0;71,5;
2005;männlich;Mundhöhle und Rachen (C00-C14);0,1;0,0;0,2;0,4;0,6;0,9;1,5;3,5;10,5;25,9;44,1;58,7;68,2;63,4;54,9;46,9;44,5;43,1;
2005;männlich;Speiseröhre (C15);0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,7;2,6;7,0;15,1;24,3;32,9;38,3;35,8;38,6;38,8;37,0;
2005;männlich;Magen (C16);0,0;0,0;0,0;0,1;0,2;0,6;1,4;2,8;6,1;11,1;18,6;33,8;48,3;66,0;109,1;144,8;182,3;221,4;
2005;männlich;Dünndarm (C17);0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,4;0,8;1,2;1,8;2,7;3,6;4,6;5,9;6,9;7,1;6,9;
2005;männlich;Darm (C18-C20);0,0;0,0;0,0;0,6;1,2;2,1;4,2;7,7;13,8;28,9;57,0;111,8;179,5;261,7;369,3;441,7;551,1;578,4;
2005;männlich;Anus u. Analkanal (C21);0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,5;0,9;1,5;1,9;2,5;2,8;3,3;3,5;3,9;5,2;6,3;
2005;männlich;Leber (C22);0,5;0,1;0,1;0,1;0,1;0,2;0,5;0,8;1,4;3,5;8,8;18,2;26,4;41,4;56,9;64,2;62,9;49,1;
2005;männlich;Gallenblase und Gallenwege (C23-C24);0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,4;0,8;1,8;3,3;5,7;8,5;15,8;25,0;32,9;42,5;47,2;
2005;männlich;Bauchspeicheldrüse (C25);0,0;0,0;0,0;0,0;0,1;0,2;0,5;1,1;2,9;6,9;13,6;28,0;38,6;55,0;72,3;89,7;100,9;104,1;
2005;männlich;Lunge (C33-C34);0,1;0,0;0,0;0,3;0,5;0,9;1,5;4,1;11,4;30,6;74,0;138,5;213,5;289,3;390,9;436,5;427,5;318,9;
2005;männlich;Knochen u. Gelenkknorpel (C40-C41);0,2;0,5;1,6;2,2;1,2;0,8;0,7;0,9;0,8;0,9;1,1;1,4;1,7;1,9;2,0;2,5;2,8;3,3;
2005;männlich;Malignes Melanom der Haut (C43);0,1;0,0;0,0;1,1;2,8;5,3;7,2;10,0;13,0;9,1;21,1;26,9;44,1;48,0;63,5;69,7;56,3;74,0;
2005;männlich;Weichteile u. mesotheliales Gewebe (C45-C49);2,4;0,8;0,6;1,1;1,3;1,4;1,9;2,5;3,1;3,9;6,5;8,5;16,0;20,2;29,6;36,0;40,5;34,8;
2005;männlich;Brustdrüse (C50);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,4;0,7;1,0;1,6;3,0;4,1;5,6;7,6;9,5;10,5;
2005;männlich;Vulva (C51);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2005;männlich;Vagina (C52);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2005;männlich;Gebärmutterhals (C53);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2005;männlich;Gebärmutterkörper (C54-C55);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2005;männlich;Eierstöcke (C56);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2005;männlich;Plazenta (C58);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2005;männlich;Penis (C60);0,1;0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,4;0,8;1,4;2,1;3,1;4,2;5,0;6,2;7,7;8,6;
2005;männlich;Prostata (C61);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,3;2,6;17,6;63,2;176,0;388,2;571,9;749,8;803,5;795,3;893,4;
2005;männlich;Hoden (C62);0,5;0,0;0,1;4,5;13,6;22,1;25,6;24,0;19,1;11,9;10,1;5,7;3,7;2,6;2,3;2,1;2,1;3,9;
2005;männlich;Niere (C64);1,5;0,3;0,1;0,2;0,2;0,6;1,5;4,1;7,5;12,8;24,3;36,9;53,0;70,1;86,2;90,3;91,5;73,4;
2005;männlich;Harnblase (C67);0,2;0,0;0,0;0,0;0,1;0,2;0,4;1,2;2,8;6,9;15,4;30,1;48,4;82,9;127,5;173,2;238,0;290,4;
2005;männlich;Auge, Gehirn u. Zentrales Nervensystem (C69-C72);5,1;2,9;1,9;2,2;2,6;3,4;4,3;5,1;6,8;9,0;12,7;16,7;20,9;26,2;29,9;33,2;34,5;24,8;
2005;männlich;Schilddrüse (C73);0,0;0,0;0,1;0,7;1,3;1,8;2,5;2,3;4,3;3,3;5,8;6,4;7,8;7,2;7,6;7,2;5,7;5,8;
2005;männlich;Nebenniere (C74);2,3;0,0;0,0;0,0;0,1;0,0;0,1;0,1;0,2;0,3;0,3;0,5;0,6;0,8;0,5;0,7;0,9;0,6;
2005;männlich;Morbus Hodgkin (C81);0,1;0,4;1,5;3,3;4,1;3,9;3,5;3,2;2,9;2,7;2,7;2,9;3,1;3,5;3,9;4,5;5,7;3,3;
2005;männlich;Non-Hodgkin-Lymphome (C82-C88);0,6;1,5;1,5;2,2;2,7;3,4;4,3;5,9;8,5;11,7;17,2;25,1;34,7;46,6;68,3;84,4;97,5;83,1;
2005;männlich;Multiples Myelom (C90);0,0;0,0;0,0;0,0;0,1;0,0;0,3;0,7;1,7;3,2;5,4;9,4;15,3;18,8;30,3;40,1;49,4;40,0;
2005;männlich;Leukämien (C91-C95);8,6;4,4;2,6;3,4;2,8;2,6;3,2;4,0;5,5;8,2;12,7;19,4;30,2;46,2;62,3;72,5;95,1;118,7;
2006;weiblich;Mundhöhle und Rachen (C00-C14);0,1;0,2;0,1;0,3;0,3;0,6;1,0;1,6;2,9;7,0;11,8;16,9;18,8;19,3;17,0;18,8;17,9;19,0;
2006;weiblich;Speiseröhre (C15);0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,3;0,5;1,4;2,9;4,9;7,1;7,0;9,0;10,0;12,7;13,9;
2006;weiblich;Magen (C16);0,0;0,0;0,0;0,1;0,2;0,6;1,7;2,6;4,2;6,8;10,6;15,1;21,7;28,8;42,4;62,6;93,6;133,0;
2006;weiblich;Dünndarm (C17);0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,4;0,8;1,1;1,8;2,6;3,2;3,9;4,5;5,7;5,3;5,0;
2006;weiblich;Darm (C18-C20);0,0;0,0;0,0;1,5;1,8;2,3;4,3;7,4;12,9;23,3;42,8;70,0;111,1;142,4;210,3;276,8;368,5;439,7;
2006;weiblich;Anus u. Analkanal (C21);0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,5;1,2;2,1;3,0;3,6;3,9;4,1;4,3;4,5;5,9;10,7;
2006;weiblich;Leber (C22);0,5;0,1;0,1;0,1;0,1;0,2;0,3;0,6;0,9;1,6;3,2;5,5;7,8;9,5;15,2;23,8;29,2;29,4;
2006;weiblich;Gallenblase und Gallenwege (C23-C24);0,1;0,0;0,0;0,0;0,0;0,0;0,1;0,3;0,7;1,7;3,4;5,4;8,5;16,3;24,1;34,7;43,2;56,5;
2006;weiblich;Bauchspeicheldrüse (C25);0,0;0,0;0,1;0,1;0,1;0,2;0,6;1,1;2,2;4,7;9,1;16,2;26,5;37,2;54,5;73,5;90,3;105,9;
2006;weiblich;Lunge (C33-C34);0,0;0,0;0,1;0,1;0,3;0,5;1,1;2,9;8,4;21,7;44,6;64,9;87,8;77,9;98,7;108,5;102,1;88,0;
2006;weiblich;Knochen u. Gelenkknorpel (C40-C41);0,0;0,4;1,2;1,2;0,8;0,9;0,6;0,7;0,7;0,7;0,8;1,0;1,1;1,1;1,4;1,6;2,2;2,0;
2006;weiblich;Malignes Melanom der Haut (C43);0,0;0,0;0,1;1,8;6,7;12,4;15,0;17,7;23,0;24,5;24,1;25,6;29,0;35,5;30,2;30,2;33,8;47,2;
2006;weiblich;Weichteile u. mesotheliales Gewebe (C45-C49);2,4;0,4;0,9;1,3;1,2;1,4;1,5;2,0;2,7;3,5;5,0;6,0;8,5;11,8;12,9;16,5;17,3;17,2;
2006;weiblich;Brustdrüse (C50);0,0;0,0;0,0;0,1;1,7;10,0;28,4;59,7;107,2;171,8;206,6;269,2;331,6;344,0;342,3;317,2;366,5;403,2;
2006;weiblich;Vulva (C51);0,0;0,0;0,0;0,0;0,3;0,8;1,2;1,9;3,0;4,4;5,2;4,8;7,2;10,7;18,1;25,3;25,0;28,4;
2006;weiblich;Vagina (C52);0,2;0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,4;0,6;0,9;1,3;1,8;2,3;3,0;3,4;4,7;5,0;
2006;weiblich;Gebärmutterhals (C53);0,0;0,0;0,0;0,1;1,3;6,4;13,7;18,4;20,0;19,7;17,1;17,1;12,6;14,4;14,3;14,9;18,2;17,2;
2006;weiblich;Gebärmutterkörper (C54-C55);0,1;0,0;0,0;0,1;0,2;0,5;1,6;3,3;6,3;13,6;28,2;45,9;60,0;75,0;83,5;73,8;73,6;71,2;
2006;weiblich;Eierstöcke (C56);0,1;0,3;0,4;1,2;1,5;2,2;3,2;4,5;9,0;15,5;23,0;27,1;39,7;44,0;53,2;55,7;62,0;65,6;
2006;weiblich;Plazenta (C58);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,1;0,1;0,1;0,1;0,1;
